btc_market_price,btc_total_bitcoins,btc_market_cap,btc_trade_volume,btc_blocks_size,btc_avg_block_size,btc_n_orphaned_blocks,btc_n_transactions_per_block,btc_median_confirmation_time,btc_hash_rate,btc_difficulty,btc_miners_revenue,btc_transaction_fees,btc_cost_per_transaction_percent,btc_cost_per_transaction,btc_n_unique_addresses,btc_n_transactions,btc_n_transactions_total,btc_n_transactions_excluding_popular,btc_n_transactions_excluding_chains_longer_than_100,btc_output_volume,btc_estimated_transaction_volume,btc_estimated_transaction_volume_usd
15.1999,6789700,103202761.03,706429.3437,226,0.0269315704698,0,49,0,11.5770829257,1563027.99612,113436.8537,13.77107564,10.8801331331,11.4965900172,20304,9867,1008785,9867,8592,1007736.37404,68593,1042605
14.63988,6796900,99505800.372,372944.6165,229,0.0265944583333,0,53,0,11.1885902101,1563027.99612,105582.81456,12.17776867,12.7081461417,12.0048680569,20971,8795,1017580,8795,8485,693214.979302,56751,830828
14.15,6806050,96305607.5,145044.2445,232,0.0212980983607,0,53,0,14.218833392,1563027.99612,129684.75,15.64254982,16.5505618104,13.5440992167,24854,9575,1027155,9575,9015,1210875.08014,55376,783567
14.1,6813750,96073875,246019.9588,235,0.0239667727273,0,60,0,11.9655756413,1563027.99612,108767.4,14.32494418,15.3504131447,12.919277824,25498,8419,1035574,8419,7427,1118040.12689,50253,708563
14.1,6829750,96299475,235142.3538,241,0.0210016540881,0,55,0,12.354068357,1563027.99612,112278.3,13.44019776,18.3693932398,14.3560030687,21029,7821,1052025,7821,7547,462605.069526,43349,611225
13.96,6838200,95461272,458568.7698,244,0.0229913846154,0,59,0,13.1310537882,1563027.99612,118129.52,12.45441972,18.039344923,12.9670164654,22354,9110,1061135,9110,8095,1043977.12754,46909,654844
14.7,6854050,100754535,948761.5644,252,0.02699975,0,44,0,12.7425610726,1563027.99612,120789.9,17.08671088,10.416527362,12.2467707594,23514,9863,1079183,9863,8369,3298360.47664,78884,1159599
14.04,6861200,96331248,317305.451,255,0.0267926503497,0,60,0,12.0198487388,1690895.80305,100540.44,11.50496853,12.7617733604,11.7659964892,21109,8545,1087728,8545,7776,2284316.43817,56113,787825
13.9389,6868950,95745607.155,341750.9342,258,0.0247112516129,0,49,0,13.0285073742,1690895.80305,108151.9251,9.3605919,13.7193691205,12.5641176928,22713,8608,1096336,8608,7749,1472833.91802,56555,788316
13.9389,6876100,95845270.29,207010.713,261,0.0247545944056,0,46,0,12.0198487388,1690895.80305,99816.4629,11.77873472,12.4826377047,11.8308003911,21044,8437,1104773,8437,7502,717267.659268,57368,799642
13.92,6883350,95816232,306294.384,264,0.0245233586207,0,46,0,12.1879585114,1690895.80305,101045.28,9.81383186,13.4740824974,12.5772068708,19698,8034,1112807,8034,7274,1131999.89213,53874,749923
13.979999,6892150,96352250.1079,368998.3836,267,0.0193711761364,0,46,0,14.7936599862,1690895.80305,123121.851193,7.9042719,21.2619352573,15.6524092541,20708,7866,1120673,7866,7495,640016.219762,41421,579072
14.7399,6900000,101705310,448407.032,271,0.0278744713376,0,45,0,13.1966171468,1690895.80305,115899.8337,13.19779016,11.3915552852,12.1297575824,22766,9555,1130228,9555,8113,1478082.66779,69025,1017419
14.4,6908450,99481680,233602.5926,274,0.0226245029586,0,44,0,14.2052757822,1690895.80305,121795.2,8.61433947,13.6949206592,14.4977026544,21078,8401,1138629,8401,7210,1233720.07539,61760,889346
14.13,6917450,97743568.5,160660.8936,277,0.0211489444444,0,45,0,15.1298795314,1690895.80305,127297.17,9.17862736,14.5111992858,15.2836078761,20882,8329,1146958,8329,7408,1008445.94944,62083,877234
13.8,6933850,95687130,98048.9601,283,0.0195721180124,0,50,0,13.5328366919,1690895.80305,111172.8,6.6564493,9.88952816108,14.9025201072,20440,7460,1162236,7460,6718,1609180.88087,81460,1124147
13.8,6941450,95792010,82592.2614,285,0.0185224802632,0,62,0,12.7763427154,1690895.80305,104962.8,6.60580997,15.2704264266,15.3140939597,18672,6854,1169090,6854,6029,374677.143358,49809,687360
13.5501,6958600,94289725.86,286422.3453,291,0.0199783942857,0,57,0,16.4311168693,1888786.70535,118658.2257,7.45372377,15.1336811077,14.7731854706,21414,8032,1184551,8032,7409,398551.885425,57864,784067
13.45,6965950,93692027.5,709236.9291,294,0.0271951768707,0,52,0,13.8021381702,1888786.70535,98951.65,7.8853759,8.50359705263,11.2279189833,19473,8813,1193364,8813,7793,541433.950941,86516,1163645
13.1,6973900,91358090,943502.5985,297,0.022020408805,0,55,0,14.928843327,1888786.70535,104236.7,7.49064465,8.39550225121,12.9422274646,15703,8054,1201418,8054,7283,423218.633167,94777,1241578
11.55,6987450,80705047.5,315963.6363,303,0.0227670869565,0,50,0,12.9571093026,1888786.70535,79764.3,6.39034612,5.89091737494,10.9146551724,18013,7308,1216977,7308,6879,443829.868038,117231,1354022
11,6993650,76930150,800859.7286,306,0.0257693467742,0,60,0,11.6426199531,1888786.70535,68277,7.4397722,9.09796923675,9.6436440678,18171,7080,1224057,7080,6799,393965.597678,68224,750464
9.8,7000100,68600980,693495.0112,308,0.0222477209302,0,51,0,12.1120804351,1888786.70535,63425.6,22.92516799,4.96340241511,9.43131598513,17200,6725,1230782,6725,6305,383287.172384,130394,1277865
8.89,7006550,62288229.5,263486.7828,311,0.0287346511628,0,57,0,12.1120804351,1888786.70535,57411.62,8.01767941,3.77139759128,8.07477074543,18130,7110,1237892,7110,6340,775351.591101,171236,1522290
12.1,7013200,84859720,1112675.4216,314,0.0291677067669,0,61,0,12.4876488207,1888786.70535,80598.1,11.0804063,9.6115865432,9.33064366752,20864,8638,1246530,8638,7707,2787550.07421,69302,838551
10.7,7021500,75130050,242544.5,317,0.0213049759036,0,58,0,15.5860880017,1888786.70535,88906.3,9.43100171,13.8696973467,10.6068122167,16769,8382,1254912,8382,7178,952897.318332,59908,641011
10.4959,7028250,73767809.175,550344.8832,320,0.024268837037,0,68,0,12.6754330135,1888786.70535,70931.2922,8.96972833,12.2264168209,8.73968607689,16032,8116,1263028,8116,7708,686891.884858,55274,580148
9.89520343,7035100,69613745.6504,387638.5584,322,0.0215221459854,0,63,0,12.8632172062,1888786.70535,67841.5147161,6.31242296,12.2627579996,9.60383843659,14031,7064,1270092,7064,6450,350528.309387,55909,553232
10.05,7041500,70767075,291645.648,325,0.0236843828125,0,47,0,12.0181883387,1888786.70535,64380.3,6.7979716,14.2784559356,8.71653127539,15861,7386,1277478,7386,6333,326912.933488,44865,450891
11.24,7047650,79215586,468355.6385,328,0.0281337804878,0,57,0,11.5487278567,1888786.70535,69227.16,9.77820713,10.9667070108,9.08373704238,19243,7621,1285099,7621,6665,431809.417582,56161,631248
11.89,7054800,83881572,431473.889,331,0.0266248321678,0,49,0,13.4265697846,1888786.70535,85120.51,9.26323877,10.7158355395,10.1977369115,16500,8347,1293446,8347,7310,348419.196242,66808,794343
11.3,7068000,79868400,249586.9824,337,0.0277746821705,0,45,0,11.5792819315,1805700.83619,72964.1,7.99886482,10.2415816491,8.97688238189,16997,8128,1310833,8128,7124,339782.97716,63047,712430
11.81,7082650,83646096.5,384923.394,343,0.0262231037037,0,55,0,12.1178531841,1805700.83619,79800.17,7.41319369,12.2504136432,10.2478708103,20161,7787,1326077,7787,6889,564623.056083,55157,651408
11.59,7097150,82255968.5,99998.336,349,0.0210086206897,0,48,0,13.0154719385,1805700.83619,84085.45,5.57001909,17.735354675,11.4324201224,18708,7355,1340557,7355,6952,237932.120018,40907,474112
11.501,7105950,81725530.95,408720.1796,352,0.0201932329545,0,53,0,15.798090077,1805700.83619,101289.307,7.23054005,15.6091557939,12.7825980565,21602,7924,1348481,7924,7687,294077.74552,56422,648910
11.4,7121000,81179400,85906.897,358,0.0244224885496,0,62,0,11.7588056823,1805700.83619,74772.6,9.52533281,10.0396083765,10.196727124,17886,7333,1363239,7333,7005,552500.410836,65331,744776
10.3,7135100,73491530,718179.744,364,0.0217706753247,0,48,0,13.8233288174,1805700.83619,79361.5,5.08571809,9.5144978699,10.6112448188,19914,7479,1377800,7479,7218,278481.530724,80982,834111
9.11,7141650,65060431.5,189946.6452,367,0.0259843358779,0,56,0,11.7588056823,1805700.83619,59716.05,5.07591598,0.579921769472,8.54551373784,16681,6988,1384788,6988,6510,2731977.81092,1130325,10297260
9.48,7147350,67756878,216713.8545,369,0.0208265526316,0,42,0,10.2328537999,1805700.83619,54073.92,4.24898819,14.5869291057,9.9163616358,16239,5453,1390241,5453,5137,196781.459855,39104,370701
9.4811,7153600,67823996.96,193649.6397,372,0.026202248,0,44,0,11.2202344297,1805700.83619,59304.2805,5.35302216,15.1925350497,7.59629569617,17103,7807,1398048,7807,6387,235746.913228,41172,390351
9.15031,7161350,65528572.5185,103699.5264,375,0.021230716129,0,52,0,13.9130906928,1805700.83619,70960.65405,5.3418445,15.800091669,9.04418226485,14933,7846,1405894,7846,7343,243490.764514,49082,449115
8.4989,7183350,61050573.315,142098.2876,382,0.0178291666667,0,48,0,14.3165311122,1777774.482,68883.5845,5.26021947,14.4434249763,9.95859252566,13891,6917,1427313,6917,6478,243024.952014,56115,476920
8.7138,7190450,62656143.21,59498.7119,384,0.018552528169,0,51,0,12.5490581354,1777774.482,61920.2628,6.07488965,16.3933112777,9.78976486957,12731,6325,1433638,6325,5770,241946.11741,43347,377717
8.5939999988,7196750,61848869.4914,161109.132,389,0.0402991269841,0,51,0,11.135079754,1777774.482,54219.5459924,9.10167977,9.53548063701,8.20017332009,14161,6612,1440250,6612,5247,1672147.94238,66163,568608
8.467,7204450,61000078.15,235052.9208,392,0.020788974026,0,45,0,13.6095419215,1777774.482,65255.169,7.16748946,9.56300234325,8.96239101772,15971,7281,1447531,7281,6186,1727494.29261,80592,682371
7.65713,7211950,55222838.7035,555619.1088,395,0.0226471466667,0,45,0,13.2560473261,1777774.482,57474.41778,6.40762714,8.89711433954,7.45936635691,15194,7705,1455236,7705,5960,3276984.70718,84364,645989
6.94,7232550,50193897,1155138.6213,403,0.0270340785714,0,42,0,12.3723108377,1777774.482,48628.58,7.39910874,5.47923149175,6.69262042389,13930,7266,1476161,7266,6083,414417.271665,127883,887507
6.2089200002,7239700,44950718.1254,224536.1317,406,0.0227862307692,0,40,0,12.6374317843,1777774.482,44424.8226014,5.89377078,9.62250381968,6.88436736424,13186,6453,1482614,6453,5973,313641.362809,74357,461676
7.4,7246600,53624840,879613.242,408,0.0202667971014,0,47,0,12.1955635401,1777774.482,51089.6,4.71826473,0.904134578561,8.10817330582,12955,6301,1488915,6301,5499,1007931.34897,763603,5650663
7.081,7253100,51359201.1,387662.9644,411,0.0233267846154,0,50,0,11.4885743493,1777774.482,46061.905,5.38775655,8.12817654276,7.17251712862,12932,6422,1495337,6422,5639,633133.723651,80030,566694
6.25,7259900,45374375,151396.6305,413,0.0206855882353,0,34,0,12.0188162424,1777774.482,42525,4.74685664,12.1037500231,6.47851919561,13053,6564,1501901,6564,5745,341538.869528,56214,351337
5.9900000009,7267500,43532325.0065,251748.999,415,0.0183580526316,0,51,0,13.2639252302,1755425.32033,45541.9700068,3.85622561,9.72091546687,6.99032540397,13152,6515,1508416,6515,6002,337226.502724,78213,468495
6.795,7308750,49662956.25,733569.408,428,0.027390705036,0,39,0,12.1295105724,1755425.32033,47266.02,6.01759103,8.49241970822,6.37008355795,18459,7420,1546146,7420,6317,339001.207158,81908,556567
6.28664,7316150,45994001.236,404546.427,431,0.0264188648649,0,43,0,12.9148745663,1755425.32033,46552.5692,5.34280467,6.11410352819,5.76288304036,13872,8078,1554224,8078,7362,414519.751688,121113,761396
5.83001,7323650,42696952.7365,193308.4449,433,0.0194530466667,0,44,0,13.0893998982,1755425.32033,43748.39504,4.47693446,10.0395958344,6.42602747356,14757,6808,1561032,6808,6410,314771.65472,74744,435759
5.70653,7330350,41830862.1855,323510.629,435,0.0193184402985,0,43,0,11.6931972424,1755425.32033,38250.87059,3.83846876,11.913338248,6.57231453436,17019,5820,1566852,5820,5703,241895.834766,56265,321076
5.66,7336550,41524873,109592.3717,437,0.0221707903226,0,42,0,10.8205705825,1755425.32033,35131.62,7.17138576,9.30081247175,5.63819932595,17662,6231,1573083,6231,5855,337969.879813,66736,377726
5.5,7343650,40390075,65006.41,439,0.0180707746479,0,46,0,12.3912985703,1755425.32033,39066.5,3.23532626,13.3263184268,6.88882031388,17523,5671,1578754,5671,5484,238157.246622,53301,293153
5.13018,7357300,37744273.314,156042.7616,443,0.0194155073529,0,39,0,11.8677225744,1755425.32033,34905.74472,4.17476213,8.54939248954,5.76478030058,16854,6055,1590726,6055,5508,370803.646789,79585,408283
4.989,7363950,36738746.55,166067.7012,445,0.0177837744361,0,48,0,11.6059345764,1755425.32033,33196.806,4.57610176,10.2110976528,5.72852562554,11610,5795,1596521,5795,5482,390599.567693,65164,325105
4.809,7370650,35445455.85,79541.061,447,0.0173856343284,0,40,0,11.2529540121,1689334.4046,32234.727,3.56288467,13.3246265284,5.64630005255,10806,5709,1602230,5709,5427,348551.531225,50305,241918
5.35,7376800,39465880,214896.936,449,0.0191161463415,0,45,0,10.3292040559,1689334.4046,32918.55,3.38489362,10.2110639553,5.71304234641,11409,5762,1607992,5762,5490,282245.872715,60258,322381
5.3,7383600,39133080,121035.0165,451,0.0178083014706,0,45,0,11.4209085496,1689334.4046,36055.9,3.5672863,9.63288165234,6.457002149,10969,5584,1613576,5584,5319,310744.491578,70623,374300
5.16,7390150,38133174,54693.348,453,0.0157569847328,0,43,0,11.0010222059,1689334.4046,33813.48,3.26002348,12.1141001389,6.57210495627,10163,5145,1618721,5145,4858,434779.881489,54094,279125
5.07546,7396650,37541401.209,96673.1818,455,0.0194906076923,0,43,0,10.9170449371,1689334.4046,33036.16914,9.34666058,12.3816662424,5.2664066858,11545,6273,1624994,6273,5340,389637.530959,52570,266815
5.025,7410000,37235250,99970.3944,459,0.019001919708,0,46,0,11.5048858184,1689334.4046,34436.325,3.52404524,8.62013027185,5.53816741718,12453,6218,1636528,6218,5616,453881.760451,79500,399487
4.93,7416650,36564084.5,269610.1668,461,0.0200618345865,0,55,0,11.1689767434,1689334.4046,32814.08,6.66264112,4.95834701865,5.4653697535,11909,6004,1642532,6004,5391,429374.466928,134238,661795
4.389,7435650,32635067.85,159930.5821,467,0.0195288617886,0,42,0,10.3292040559,1689334.4046,27005.517,3.07908946,8.26573123225,4.80268842255,10976,5623,1659268,5623,4424,312208.711312,74440,326717
4.14001,7446850,30830033.4685,165257.8485,471,0.0242795660377,0,39,0,8.9015904872,1689334.4046,21958.61304,4.8110874,6.73752917951,3.75617739309,11523,5846,1670644,5846,5112,333200.945085,78723,325915
4.20612,7452800,31347371.136,285299.267,473,0.0237969579832,0,49,0,9.99329498091,1689334.4046,25043.23848,4.52713498,8.4653167654,3.85399176362,12312,6498,1677142,6498,5503,339241.228645,70334,295833
4.45,7457350,33185207.5,84332.0496,475,0.0226179010989,0,43,0,7.64193145599,1689334.4046,20265.3,4.68456623,6.33896874558,4.27628191602,9294,4739,1681881,4739,4351,306799.872482,71841,319694
4.11455,7464000,30711001.2,85776.72,477,0.0191043082707,0,36,0,11.1689767434,1689334.4046,27374.10115,3.47204625,8.65051943171,4.82278032946,10647,5676,1687557,5676,4937,270082.897103,76909,316445
3.9009000002,7477200,29167809.4815,136544.044,481,0.0168438699187,0,38,0,8.9770800384,1468195.42722,23998.3368012,2.8099505,10.9622121769,4.91970824133,9706,4878,1698515,4878,4598,233069.900188,56120,218919
2.9,7489200,21718680,231518.003,485,0.0191396299213,0,51,0,9.26901760063,1468195.42722,18423.7,3.1571327,6.14694659294,3.31242358864,10981,5562,1709670,5562,5000,406424.715152,103352,299721
2.42,7500950,18152299,114049.0428,488,0.0178689223301,0,40,0,7.51739222728,1468195.42722,12475.1,5.74099126,4.12883350063,2.64976635514,8801,4708,1719188,4708,4251,321171.850586,124854,302146
3.3,7512550,24791415,365294.1117,491,0.0206501382979,0,41,0,6.86053271228,1468195.42722,15516.6,2.66416828,4.89539347403,3.21921161826,9425,4820,1729365,4820,4564,615136.934867,96049,316963
3.2,7523950,24076640,260778.7904,495,0.0192235447154,0,48,0,8.9770800384,1468195.42722,19689.6,3.24402503,6.48818944335,3.32650785606,11390,5919,1740735,5919,5614,417449.301421,94834,303468
3.04,7530450,22892568,280648.4182,497,0.0173691,0,50,0,9.4879707723,1468195.42722,19769.12,3.01637396,5.84680328953,3.74273381295,10830,5282,1746017,5282,5179,354032.32128,111223,338118
3.255,7546750,24564671.25,166107.5258,502,0.0218745294118,0,38,0,7.44440783673,1468195.42722,16610.265,3.15074039,4.16786420775,3.24990510663,9752,5111,1761174,5111,4919,464194.278272,122437,398532
3.82717,7552700,28905466.859,285089.121,504,0.0217026722689,0,45,0,8.68514247618,1468195.42722,22783.14301,3.40234917,3.15497190723,3.910597839,11058,5826,1767000,5826,5600,467306.395224,188686,722135
3.65026,7557550,27587022.463,175154.2702,505,0.0203806701031,0,46,0,7.07948588395,1468195.42722,17714.71178,3.40992865,6.06841019809,3.62412270458,9259,4888,1771888,4888,4888,217988.154338,79972,291917
3.388,7564400,25628187.2,100622.17,507,0.0148399124088,0,43,0,9.99886150619,1468195.42722,23214.576,2.56528203,8.08399090092,4.68413559322,9725,4956,1776844,4956,4956,226517.563701,84760,287167
3.35,7571700,25365195,123346.8368,509,0.0158269931507,0,33,0,8.73436486,1203461.92638,24471.75,5.1065652,5.77661616221,4.15832625319,10403,5885,1782729,5885,5747,671779.713637,126458,423635
3.44,7579250,26072620,105710.794,511,0.0151431854305,0,40,0,9.03348694425,1203461.92638,25982.32,3.23511613,5.46077618346,4.51866434783,10673,5750,1788479,5750,5630,403170.84735,138314,475799
3.21,7600250,24396802.5,161089.4509,517,0.0189490066667,0,43,0,8.9736625274,1203461.92638,24084.63,3.42899532,6.71578419278,3.66306159696,12548,6575,1807462,6575,6575,368120.7916,111722,358627
3.0289,7614200,23062650.38,73441.65,521,0.0173665496183,0,39,0,7.83699860726,1203461.92638,19848.3817,3.44751402,10.0485173934,3.72459780447,10269,5329,1817812,5329,5329,234510.824983,65214,197525
3.21,7620950,24463249.5,191938.2546,523,0.0183062592593,0,34,0,8.07629627466,1203461.92638,21677.13,3.72947765,5.76448582785,3.7712473904,10896,5748,1823560,5748,5616,864461.936361,117148,376046
3.114,7629400,23757951.6,158552.88,525,0.0173091301775,0,41,0,10.1103264475,1203461.92638,26322.642,3.78935692,3.25266711532,3.97202987777,12174,6627,1830187,6627,6222,1193440.33258,259879,809263
3,7636650,22909950,99612.7923,527,0.0185822,0,37,0,8.67454044315,1203461.92638,21759,3.43121601,5.80349865024,3.4190760528,11557,6364,1836551,6364,5888,389487.380272,124976,374929
3.099,7656850,23728578.15,29340.99,533,0.0136482585034,0,36,0,8.79418927685,1203461.92638,22783.848,2.52287731,9.35964671418,4.47795754717,9589,5088,1852424,5088,4875,275344.199865,78550,243426
3.03,7663650,23220859.5,965032.9779,535,0.0182159705882,0,38,0,8.13612069151,1203461.92638,20610.06,2.76633599,5.52855933392,3.66727046263,10726,5620,1858044,5620,5503,312461.389019,123034,372793
2.69,7672300,20638487,178516.8,537,0.0168181791908,0,37,0,10.2553335513,1192497.75009,23276.57,3.20336403,5.27377104253,3.61325209562,11798,6442,1864486,6442,6338,385370.903002,164076,441365
2.6,7678950,19965270,110293.116,539,0.0184516015038,0,37,0,7.88415816373,1192497.75009,17297.8,3.57793717,0.473524218569,2.95436379163,10639,5855,1870341,5855,5706,1877613.01145,1404997,3652992
2.60031,7686200,19986502.722,268820.6128,541,0.0174267862069,0,39,0,8.59551078,1192497.75009,18857.44812,2.95917489,0.281331767429,3.36980845604,10600,5596,1875937,5596,5596,2858886.19691,2577739,6702922
2.38,7725650,18387047,95383.9464,553,0.0174055801527,0,47,0,7.76559939435,1192497.75009,15596.14,3.41667059,0.571379919155,2.775113879,8805,5620,1906495,4161,5380,1556254.49198,1146873,2729557
2.46,7731250,19018875,215058.9628,555,0.0194949107143,0,46,0,6.63929108524,1192497.75009,13783.38,3.49219286,3.28225704954,2.74569322709,8310,5020,1911515,3737,4767,1481015.67153,170706,419936
2.53125,7744100,19602253.125,90303.3224,559,0.0177021732283,0,36,0,7.52848185559,1192497.75009,16081.03125,3.60336148,3.60195846943,3.21363534173,8122,5004,1921893,3724,4799,2154058.3638,176376,446452
2.4965,7749800,19347375.7,56888.8284,560,0.0173097807018,0,40,0,6.75784985462,1192497.75009,14235.043,2.73332716,0.511353766059,2.96934564038,8141,4794,1926687,3508,4680,1799564.62094,1115079,2783795
2.959,7770250,22992169.75,352118.8173,567,0.019062609589,0,39,0,7.91608649951,1090715.68005,21609.577,3.29898062,0.154478788174,3.41275694883,10512,6332,1945473,4830,5618,5874122.08393,4727510,13988702
3.14,7779500,24427630,199785.8885,570,0.0186013027027,0,44,0,10.0306575508,1090715.68005,29057.56,4.31536335,0.376206403671,4.31441128434,11715,6735,1952208,5198,6377,3247186.58629,2459820,7723835
3.138,7787350,24436704.3,181504.566,572,0.0174148407643,0,48,11.0666666667,8.5125039755,1090715.68005,24645.852,4.30495028,0.237357719451,3.90212982901,10589,6316,1958524,4961,5779,4672086.59002,3308930,10383421
3.12999,7794850,24397802.5515,363125.5945,574,0.01690016,0,37,12.7833333333,8.13296558169,1090715.68005,23487.44496,4.0934545,0.203795424088,4.24497469004,9426,5533,1964057,4169,5018,4034195.81939,3682124,11525011
2.93,7809700,22882421,90500.2266,578,0.0170470375,0,36,13.3666666667,8.67516328714,1090715.68005,23448.79,3.61583294,0.424932774177,3.69446825272,10411,6347,1975694,4689,5866,2092723.78582,1883357,5518235
3.082,7825000,24116650,178203.27,583,0.021510707483,0,36,14,7.97030627006,1090715.68005,22661.946,3.99867645,0.13839219677,3.18330467762,10988,7119,1989834,5695,6229,5591453.63409,5313161,16375162
3.1,7832700,24281370,121664.8735,585,0.0175812792208,0,42,14.0166666667,8.34984466387,1090715.68005,23879.3,3.28631467,0.197463040143,4.12636944876,9481,5787,1995621,4203,5653,4750151.41584,3900983,12093048
3.039,7840250,23826519.75,105684.9586,587,0.0161173774834,0,35,10.2666666667,8.18718535224,1090715.68005,22950.528,2.96146207,0.645234712643,4.03632219486,9524,5686,2001307,4090,5585,2578945.79109,1170427,3556927
3.04,7848100,23858224,229318.5696,589,0.0153768980892,0,44,14.0333333333,8.5125039755,1090715.68005,23873.12,3.02294953,2.41741227591,4.1203175699,9793,5794,2007101,4234,5242,1146907.37714,324851,987549
3.34237,7862050,26277880.0585,129925.9278,593,0.0191634552239,0,33,10.6333333333,7.26544925298,1090715.68005,23413.30185,305.20213478,2.16792401343,4.7549353879,8547,4924,2017265,3475,4663,780887.058257,323120,1079987
3.1933,7881850,25169111.605,97579.1302,599,0.017576300813,0,49,15.9333333333,7.06232384271,1155038.33396,19664.3414,8.39607542,4.34230244692,3.59100463842,8700,5476,2033381,3972,5065,460923.223167,141814,452855
3.25,7902700,25683775,36385.088,605,0.0136345238095,0,37,9.23333333333,8.44033825104,1155038.33396,23897.25,3.89415776,9.11522028672,5.17816901408,7873,4615,2048134,3297,4615,310832.271208,80667,262169
4.11,7924750,32570722.5,195054.153,612,0.0165731225806,0,31,12.925,8.89967638715,1155038.33396,31864.83,3.99252286,4.71634485826,5.62287453679,9328,5667,2065685,4158,5147,608602.022159,164386,675626
3.95,7939250,31360037.5,82294.056,616,0.0163956381579,0,33,13.2333333333,8.72742458611,1155038.33396,30031.85,3.10079941,7.89605361785,5.23202961672,9685,5740,2077243,4255,5451,293820.117057,96289,380340
3.9499,7945850,31385312.915,61071.3264,617,0.0150948409091,0,35,15.3666666667,7.57907924583,1155038.33396,26077.2398,2.23895545,7.81958822703,5.57682630453,7849,4676,2081919,3302,4503,278028.547231,84429,333486
4.06,7971100,32362666,126336.8214,623,0.0151436666667,0,30,13.8333333333,9.16800488128,1159929.49722,32285.12,2.76747331,9.61377776591,5.79521091366,9312,5571,2098178,4149,5571,982261.420923,82715,335821
4.18888,7978600,33421397.968,143323.5708,625,0.01512992,0,38,13.9,8.64906120876,1159929.49722,31429.16664,3.33596172,8.04178504337,6.3250486295,8289,4969,2103147,3564,4662,326037.959187,93300,390823
4.33,7985600,34577648,227221.891,627,0.0156155857143,0,34,14.9666666667,8.07245712817,1159929.49722,30327.32,4.0354475,6.01887415694,6.03769062313,8731,5023,2108170,3703,4909,451570.140179,116367,503870
4.3,7992000,34365600,174852.6805,629,0.0170220078125,0,36,13.9,7.38053223147,1159929.49722,27532.9,3.52080887,7.58256056107,5.48027468153,8353,5024,2113194,3544,4865,337122.489307,84444,363108
4.995,8000050,39960249.75,602861.786,631,0.0154306024845,0,47,12.1333333333,9.2833256974,1159929.49722,40224.735,3.62038935,9.68135983204,7.50881743513,8668,5357,2118551,3779,5220,288894.529061,83180,415486
5.2,8007500,41639000,559551.447,633,0.0154207852349,0,37,15.05,8.5914008007,1159929.49722,38755.6,3.22260941,4.41385158299,8.56856068981,7701,4523,2123074,3052,4523,303512.408393,168855,878045
5.4999,8015100,44082248.49,362565.2546,636,0.0198423947368,0,34,15.5666666667,8.76438202487,1159929.49722,41826.7395,5.2069139,7.35953081036,7.20033387846,9669,5809,2128883,4239,5809,295186.118977,103335,568334
6.399,8038250,51436761.75,1145784.676,643,0.0248864557823,0,45,14.1166666667,8.47607998458,1159929.49722,47064.645,5.55023698,3.48466187361,6.80419907474,11542,6917,2146980,5125,6762,673601.094563,211068,1350623
7.22,8046750,58097535,1499737.7192,646,0.0214177235294,0,47,10.1333333333,9.80226936993,1159929.49722,61413.32,6.65531797,4.89852539491,9.65466436095,11043,6361,2153341,5175,6062,622080.994298,173644,1253710
7.2,8063850,58059720,416207.7756,652,0.0201512919255,0,55,14.0166666667,9.2833256974,1159929.49722,57981.6,3.44381947,10.0050804284,9.21806041335,10516,6290,2165842,4472,5841,330587.82283,80489,579522
6.89,8079200,55665688,709106.176,658,0.0246097739726,0,45,13.7166666667,9.07762365126,1250757.73927,50324.56,4.64067614,6.78601664547,7.63766277129,11080,6589,2178430,4859,5954,375302.003101,107633,741592
6.997,8095100,56641414.7,951404.1786,665,0.022472060241,0,41,13.3333333333,10.3211337405,1250757.73927,58361.977,41.82887588,10.5422732348,8.40587310961,11184,6943,2192541,5002,6369,311617.955507,79120,553600
6.8583899897,8101300,55561874.8236,403409.2915,668,0.025067266129,0,50,14.4333333333,7.70976255313,1250757.73927,42583.743446,9.94639858,3.61491633038,6.24029065739,11096,6824,2199365,5197,5803,439298.714578,171761,1178001
6.98999,8116700,56735651.833,432623.1,673,0.0205450067568,0,48,13.1166666667,9.20197466018,1250757.73927,51767.86594,6.7042272,9.33073061166,7.75548553408,11200,6675,2212774,4941,6287,279850.691591,79372,554810
7.18888,8124600,58406774.448,846028.6167,676,0.0212559177215,0,37,13.05,9.82372970479,1250757.73927,57007.8184,30.6769841,6.21155754334,8.5277215258,11207,6685,2219459,4816,6341,406064.284079,127665,917770
6.98,8132500,56764850,1293640.7372,678,0.0186360253165,0,40,12.9333333333,9.82372970479,1250757.73927,55302.54,23.16297162,5.46029532344,8.44958594347,11033,6545,2226004,4725,6263,398498.285018,145102,1012812
6.95,8139600,56570220,1359636.6602,681,0.0243398873239,0,34,12.7833333333,8.82892163342,1250757.73927,49421.45,11.20841262,4.63502169636,6.84981981982,11962,7215,2233219,5311,6683,448003.801648,153419,1066261
6.58,8153300,53648714,433777.2124,687,0.0223612971014,0,51,12.8666666667,8.58021961558,1250757.73927,45684.94,43.74500914,4.74253893349,6.80037808872,11045,6718,2246401,4863,6269,391788.68492,146398,963301
6.39,8168750,52198312.5,284825.2896,692,0.0180393923077,0,47,15.4,8.45097882303,1307728.3606,41554.17,3.21846767,10.4490189081,7.90153451226,8918,5259,2258431,3496,4890,303898.406446,62236,397685
